54,flawfinder,diff,mlpack,0.02355194091796875,https://github.com/mlpack/mlpack/commit/0fb85d2a072e0196e97d18210b6cbb171d91a113,distributed_table.h,fastlib/trunk/contrib/dongryel/thesis_research/core/table/distributed_table.h,CWE-833,1,full_match,"Number of rules (primarily dangerous function names) in C/C++ ruleset: 222\nExamining /media/nimashiri/DATA/vsprojects/ICSE23/vul_distributed_table.h\n\nFINAL RESULTS:\n\n/media/nimashiri/DATA/vsprojects/ICSE23/vul_distributed_table.h:25:  [4] (race) access:\n  This usually indicates a security flaw. If an attacker can change anything\n  along the path between the call to access() and the file's actual use\n  (e.g., by moving files), the attacker can exploit the race condition\n  (CWE-362/CWE-367!). Set up the correct permissions (e.g., using setuid())\n  and try to open the file directly.\n    friend class boost::serialization::access;\n\nANALYSIS SUMMARY:\n\nHits = 1\nLines analyzed = 399 in approximately 0.00 seconds (90086 lines/second)\nPhysical Source Lines of Code (SLOC) = 261\nHits@level = [0]   0 [1]   0 [2]   0 [3]   0 [4]   1 [5]   0\nHits@level+ = [0+]   1 [1+]   1 [2+]   1 [3+]   1 [4+]   1 [5+]   0\nHits/KSLOC@level+ = [0+] 3.83142 [1+] 3.83142 [2+] 3.83142 [3+] 3.83142 [4+] 3.83142 [5+]   0\nMinimum risk level = 1\n\nNot every hit is necessarily a security vulnerability.\nYou can inhibit a report by adding a comment in this form:\n// flawfinder: ignore\nMake *sure* it's a false positive!\nYou can use the option --neverignore to show these.\n\nThere may be other security vulnerabilities; review your code!\nSee 'Secure Programming HOWTO'\n(https://dwheeler.com/secure-programs) for more information."
60,flawfinder,diff,mlpack,0.023380279541015625,https://github.com/mlpack/mlpack/commit/621fe6211e41fae13b355a1d799428bb684796b3,zhmm.cc,fastlib2/contrib/niche/new_hmm/zhmm.cc,CWE-401,1,full_match,/media/nimashiri/DATA/vsprojects/ICSE23/vul_zhmm.cc:71:  [3] (random) drand48:\n  This function is not sufficiently random for security-related functions\n  such as key and nonce creation (CWE-327). Use a more secure technique for\n  acquiring random values.\n    double num1 = drand48() / ((double)10);
62,flawfinder,diff,mlpack,0.022930383682250977,https://github.com/mlpack/mlpack/commit/3372efff07b0602026bdfa2a7b2c8a21ab22cec1,compressed_matrix.h,fastlib2/contrib/dongryel/compression/compressed_matrix.h,CWE-190,1,full_match,"Number of rules (primarily dangerous function names) in C/C++ ruleset: 222\nExamining /media/nimashiri/DATA/vsprojects/ICSE23/vul_compressed_matrix.h\n\nFINAL RESULTS:\n\n/media/nimashiri/DATA/vsprojects/ICSE23/vul_compressed_matrix.h:124:  [2] (buffer) memcpy:\n  Does not check for buffer overflows when copying to destination (CWE-120).\n  Make sure destination can always hold the source data.\n    memcpy(ptr_, tmp_buffer, total_bytes_chewed);\n\nANALYSIS SUMMARY:\n\nHits = 1\nLines analyzed = 159 in approximately 0.00 seconds (42046 lines/second)\nPhysical Source Lines of Code (SLOC) = 89\nHits@level = [0]   0 [1]   0 [2]   1 [3]   0 [4]   0 [5]   0\nHits@level+ = [0+]   1 [1+]   1 [2+]   1 [3+]   0 [4+]   0 [5+]   0\nHits/KSLOC@level+ = [0+] 11.236 [1+] 11.236 [2+] 11.236 [3+]   0 [4+]   0 [5+]   0\nMinimum risk level = 1\n\nNot every hit is necessarily a security vulnerability.\nYou can inhibit a report by adding a comment in this form:\n// flawfinder: ignore\nMake *sure* it's a false positive!\nYou can use the option --neverignore to show these.\n\nThere may be other security vulnerabilities; review your code!\nSee 'Secure Programming HOWTO'\n(https://dwheeler.com/secure-programs) for more information."
99,flawfinder,diff,mxnet,0.024545669555664062,https://github.com/apache/mxnet/commit/053ffc7f8f7eb085bfefb66749b5938f944844df,image-classification-predict.cc,example/image-classification/predict-cpp/image-classification-predict.cc,CWE-122,1,full_match,"/media/nimashiri/DATA/vsprojects/ICSE23/vul_image-classification-predict.cc:80:  [1] (buffer) read:\n  Check buffer boundaries if used in a loop including recursive loops\n  (CWE-120, CWE-20).\n    ifs.read(buffer_.get(), length_);\n\nANALYSIS SUMMARY:\n\nHits = 2\nLines analyzed = 334 in approximately 0.01 seconds (61967 lines/second)\nPhysical Source Lines of Code (SLOC) = 220\nHits@level = [0]   1 [1]   1 [2]   1 [3]   0 [4]   0 [5]   0\nHits@level+ = [0+]   3 [1+]   2 [2+]   1 [3+]   0 [4+]   0 [5+]   0\nHits/KSLOC@level+ = [0+] 13.6364 [1+] 9.09091 [2+] 4.54545 [3+]   0 [4+]   0 [5+]   0\nMinimum risk level = 1\n\nNot every hit is necessarily a security vulnerability.\nYou can inhibit a report by adding a comment in this form:\n// flawfinder: ignore\nMake *sure* it's a false positive!\nYou can use the option --neverignore to show these.\n\nThere may be other security vulnerabilities; review your code!\nSee 'Secure Programming HOWTO'\n(https://dwheeler.com/secure-programs) for more information."
106,flawfinder,diff,mxnet,0.025829792022705078,https://github.com/apache/mxnet/commit/f9f74169bb05f85d85dec5991aa5fc9050dec9f6,image_iter_common.h,src/io/image_iter_common.h,CWE-190,1,full_match,"Number of rules (primarily dangerous function names) in C/C++ ruleset: 222\nExamining /media/nimashiri/DATA/vsprojects/ICSE23/vul_image_iter_common.h\n\nFINAL RESULTS:\n\n/media/nimashiri/DATA/vsprojects/ICSE23/vul_image_iter_common.h:60:  [2] (integer) atol:\n  Unless checked, the resulting number can exceed the expected range\n  (CWE-190). If source untrusted, check both minimum and maximum, even if the\n  input had no minus sign (large numbers can roll over into negative number;\n  consider saving to an unsigned value if that is intended).\n      image_index_.push_back(static_cast<size_t>(atol(p)));\n\nANALYSIS SUMMARY:\n\nHits = 1\nLines analyzed = 363 in approximately 0.01 seconds (54596 lines/second)\nPhysical Source Lines of Code (SLOC) = 248\nHits@level = [0]   0 [1]   0 [2]   1 [3]   0 [4]   0 [5]   0\nHits@level+ = [0+]   1 [1+]   1 [2+]   1 [3+]   0 [4+]   0 [5+]   0\nHits/KSLOC@level+ = [0+] 4.03226 [1+] 4.03226 [2+] 4.03226 [3+]   0 [4+]   0 [5+]   0\nMinimum risk level = 1\n\nNot every hit is necessarily a security vulnerability.\nYou can inhibit a report by adding a comment in this form:\n// flawfinder: ignore\nMake *sure* it's a false positive!\nYou can use the option --neverignore to show these.\n\nThere may be other security vulnerabilities; review your code!\nSee 'Secure Programming HOWTO'\n(https://dwheeler.com/secure-programs) for more information."
114,flawfinder,diff,mxnet,0.030426979064941406,https://github.com/apache/mxnet/commit/fe07d504f97b822ec66be6295428a331268d1277,comm.h,src/kvstore/comm.h,segfault,6,full_match,"/media/nimashiri/DATA/vsprojects/ICSE23/vul_comm.h:677:  [4] (race) access:\n  This usually indicates a security flaw. If an attacker can change anything\n  along the path between the call to access() and the file's actual use\n  (e.g., by moving files), the attacker can exploit the race condition\n  (CWE-362/CWE-367!). Set up the correct permissions (e.g., using setuid())\n  and try to open the file directly.\n        int access;"
114,flawfinder,diff,mxnet,0.030426979064941406,https://github.com/apache/mxnet/commit/fe07d504f97b822ec66be6295428a331268d1277,comm.h,src/kvstore/comm.h,segfault,6,full_match,"/media/nimashiri/DATA/vsprojects/ICSE23/vul_comm.h:678:  [4] (race) access:\n  This usually indicates a security flaw. If an attacker can change anything\n  along the path between the call to access() and the file's actual use\n  (e.g., by moving files), the attacker can exploit the race condition\n  (CWE-362/CWE-367!). Set up the correct permissions (e.g., using setuid())\n  and try to open the file directly.\n        cudaDeviceCanAccessPeer(&access, gpus[i], gpus[j]);"
114,flawfinder,diff,mxnet,0.030426979064941406,https://github.com/apache/mxnet/commit/fe07d504f97b822ec66be6295428a331268d1277,comm.h,src/kvstore/comm.h,segfault,6,full_match,"/media/nimashiri/DATA/vsprojects/ICSE23/vul_comm.h:679:  [4] (race) access:\n  This usually indicates a security flaw. If an attacker can change anything\n  along the path between the call to access() and the file's actual use\n  (e.g., by moving files), the attacker can exploit the race condition\n  (CWE-362/CWE-367!). Set up the correct permissions (e.g., using setuid())\n  and try to open the file directly.\n        if (access) {"
114,flawfinder,diff,mxnet,0.030426979064941406,https://github.com/apache/mxnet/commit/fe07d504f97b822ec66be6295428a331268d1277,comm.h,src/kvstore/comm.h,segfault,6,full_match,"/media/nimashiri/DATA/vsprojects/ICSE23/vul_comm.h:694:  [4] (race) access:\n  This usually indicates a security flaw. If an attacker can change anything\n  along the path between the call to access() and the file's actual use\n  (e.g., by moving files), the attacker can exploit the race condition\n  (CWE-362/CWE-367!). Set up the correct permissions (e.g., using setuid())\n  and try to open the file directly.\n      std::string access(n, '.');"
114,flawfinder,diff,mxnet,0.030426979064941406,https://github.com/apache/mxnet/commit/fe07d504f97b822ec66be6295428a331268d1277,comm.h,src/kvstore/comm.h,segfault,6,full_match,"/media/nimashiri/DATA/vsprojects/ICSE23/vul_comm.h:697:  [4] (race) access:\n  This usually indicates a security flaw. If an attacker can change anything\n  along the path between the call to access() and the file's actual use\n  (e.g., by moving files), the attacker can exploit the race condition\n  (CWE-362/CWE-367!). Set up the correct permissions (e.g., using setuid())\n  and try to open the file directly.\n          access[j] = p2p[i*n+j] ? 'v' : '.';"
114,flawfinder,diff,mxnet,0.030426979064941406,https://github.com/apache/mxnet/commit/fe07d504f97b822ec66be6295428a331268d1277,comm.h,src/kvstore/comm.h,segfault,6,full_match,"/media/nimashiri/DATA/vsprojects/ICSE23/vul_comm.h:699:  [4] (race) access:\n  This usually indicates a security flaw. If an attacker can change anything\n  along the path between the call to access() and the file's actual use\n  (e.g., by moving files), the attacker can exploit the race condition\n  (CWE-362/CWE-367!). Set up the correct permissions (e.g., using setuid())\n  and try to open the file directly.\n        LOG(WARNING) << access;\n\nANALYSIS SUMMARY:\n\nHits = 6\nLines analyzed = 782 in approximately 0.01 seconds (75263 lines/second)\nPhysical Source Lines of Code (SLOC) = 604\nHits@level = [0]   0 [1]   0 [2]   0 [3]   0 [4]   6 [5]   0\nHits@level+ = [0+]   6 [1+]   6 [2+]   6 [3+]   6 [4+]   6 [5+]   0\nHits/KSLOC@level+ = [0+] 9.93377 [1+] 9.93377 [2+] 9.93377 [3+] 9.93377 [4+] 9.93377 [5+]   0\nMinimum risk level = 1\n\nNot every hit is necessarily a security vulnerability.\nYou can inhibit a report by adding a comment in this form:\n// flawfinder: ignore\nMake *sure* it's a false positive!\nYou can use the option --neverignore to show these.\n\nThere may be other security vulnerabilities; review your code!\nSee 'Secure Programming HOWTO'\n(https://dwheeler.com/secure-programs) for more information."
123,flawfinder,diff,mxnet,0.040409088134765625,https://github.com/apache/mxnet/commit/f9c2689ec2ffd61ce123dce5857f8a797f21e4df,ndarray.cc,src/ndarray/ndarray.cc,CWE-362,2,full_match,"/media/nimashiri/DATA/vsprojects/ICSE23/vul_ndarray.cc:377:  [2] (buffer) memcpy:\n  Does not check for buffer overflows when copying to destination (CWE-120).\n  Make sure destination can always hold the source data.\n  memcpy(shandle.dptr, def_mem->get_data_handle(), def_pd.get_size());"
123,flawfinder,diff,mxnet,0.040409088134765625,https://github.com/apache/mxnet/commit/f9c2689ec2ffd61ce123dce5857f8a797f21e4df,ndarray.cc,src/ndarray/ndarray.cc,CWE-362,2,full_match,"/media/nimashiri/DATA/vsprojects/ICSE23/vul_ndarray.cc:572:  [2] (buffer) memcpy:\n  Does not check for buffer overflows when copying to destination (CWE-120).\n  Make sure destination can always hold the source data.\n  memcpy(ptr_->shandle.dptr, new_mem->get_data_handle(), pd.get_size());"
172,flawfinder,diff,pytorch,0.029105186462402344,https://github.com/pytorch/pytorch/commit/74828be4a7d0d2dba3f0ec3f6e79265cdfae5329,THTensor.cpp,aten/src/TH/generic/THTensor.cpp,CWE-190,1,full_match,"/media/nimashiri/DATA/vsprojects/ICSE23/vul_THTensor.cpp:804:  [2] (buffer) memcpy:\n  Does not check for buffer overflows when copying to destination (CWE-120).\n  Make sure destination can always hold the source data.\n            memcpy(result_data + offset, input0_data + o*local_inner, local_inner*sizeof(scalar_t));\n\nANALYSIS SUMMARY:\n\nHits = 2\nLines analyzed = 855 in approximately 0.01 seconds (89642 lines/second)\nPhysical Source Lines of Code (SLOC) = 704\nHits@level = [0]   3 [1]   0 [2]   1 [3]   0 [4]   1 [5]   0\nHits@level+ = [0+]   5 [1+]   2 [2+]   2 [3+]   1 [4+]   1 [5+]   0\nHits/KSLOC@level+ = [0+] 7.10227 [1+] 2.84091 [2+] 2.84091 [3+] 1.42045 [4+] 1.42045 [5+]   0\nMinimum risk level = 1\n\nNot every hit is necessarily a security vulnerability.\nYou can inhibit a report by adding a comment in this form:\n// flawfinder: ignore\nMake *sure* it's a false positive!\nYou can use the option --neverignore to show these.\n\nThere may be other security vulnerabilities; review your code!\nSee 'Secure Programming HOWTO'\n(https://dwheeler.com/secure-programs) for more information."
